segment,elevation,name,rating
473.478958674,3502.86791992,East Gulley,Blue
487.332409205,3501.74536133,East Gulley,Blue
501.185859737,3501.08642578,East Gulley,Blue
515.039310269,3501.66577148,East Gulley,Blue
528.8927608,3501.49267578,East Gulley,Blue
542.746211332,3501.38549805,East Gulley,Blue
556.599661864,3501.19799805,East Gulley,Blue
570.453112395,3501.8347168,East Gulley,Blue
0,3518.24682617,Exhibition,Black
14.1026449843,3517.40942383,Exhibition,Black
28.2052899685,3516.00561523,Exhibition,Black
42.3079349528,3514.4597168,Exhibition,Black
56.4105799371,3512.54418945,Exhibition,Black
70.5132249213,3511.42407227,Exhibition,Black
84.6158699056,3510.15478516,Exhibition,Black
98.7185148899,3509.0480957,Exhibition,Black
112.821159874,3507.76025391,Exhibition,Black
126.923804858,3506.68701172,Exhibition,Black
141.026449843,3504.94311523,Exhibition,Black
155.129094827,3503.1953125,Exhibition,Black
169.231739811,3501.46948242,Exhibition,Black
183.334384795,3500.1809082,Exhibition,Black
197.117837849,3499.14672852,Exhibition,Black
210.901290902,3498.11450195,Exhibition,Black
224.684743955,3497.58081055,Exhibition,Black
238.468197008,3496.61328125,Exhibition,Black
252.251650062,3495.43823242,Exhibition,Black
266.035103115,3494.11279297,Exhibition,Black
279.818556168,3492.6550293,Exhibition,Black
293.602009221,3491.29052734,Exhibition,Black
307.385462274,3489.83691406,Exhibition,Black
321.168915328,3488.27514648,Exhibition,Black
334.952368381,3486.60864258,Exhibition,Black
348.735821434,3484.95410156,Exhibition,Black
362.519274487,3483.37915039,Exhibition,Black
376.30272754,3481.48974609,Exhibition,Black
390.086180594,3479.50830078,Exhibition,Black
403.869633647,3474.50463867,Exhibition,Black
417.6530867,3471.02490234,Exhibition,Black
431.575397921,3467.515625,Exhibition,Black
445.497709141,3464.93652344,Exhibition,Black
459.420020362,3461.39624023,Exhibition,Black
473.342331583,3457.50854492,Exhibition,Black
487.264642804,3453.35205078,Exhibition,Black
501.186954024,3449.09960938,Exhibition,Black
515.109265245,3445.19897461,Exhibition,Black
529.031576466,3440.85498047,Exhibition,Black
542.953887686,3436.76928711,Exhibition,Black
556.876198907,3432.59838867,Exhibition,Black
570.798510128,3428.13574219,Exhibition,Black
584.720821349,3424.03564453,Exhibition,Black
598.643132569,3419.38989258,Exhibition,Black
612.56544379,3413.82373047,Exhibition,Black
626.487755011,3407.32543945,Exhibition,Black
640.410066231,3401.64086914,Exhibition,Black
654.348721396,3396.37426758,Exhibition,Black
668.28737656,3391.2902832,Exhibition,Black
682.226031725,3386.5065918,Exhibition,Black
696.164686889,3381.28344727,Exhibition,Black
710.103342054,3376.97802734,Exhibition,Black
724.041997218,3372.86303711,Exhibition,Black
737.980652383,3367.9855957,Exhibition,Black
751.919307547,3363.57421875,Exhibition,Black
765.857962712,3358.91601562,Exhibition,Black
779.796617876,3353.86230469,Exhibition,Black
793.735273041,3350.234375,Exhibition,Black
807.673928205,3346.58447266,Exhibition,Black
821.61258337,3342.21020508,Exhibition,Black
835.699303189,3339.67260742,Exhibition,Black
849.786023009,3337.00830078,Exhibition,Black
863.872742829,3333.49584961,Exhibition,Black
877.959462648,3330.72509766,Exhibition,Black
892.046182468,3327.14746094,Exhibition,Black
906.132902288,3324.35083008,Exhibition,Black
920.219622108,3321.73681641,Exhibition,Black
934.306341927,3318.30419922,Exhibition,Black
948.393061747,3315.92114258,Exhibition,Black
962.479781567,3313.57177734,Exhibition,Black
976.566501386,3310.28759766,Exhibition,Black
990.653221206,3308.30273438,Exhibition,Black
1004.73994103,3306.50073242,Exhibition,Black
1018.82666085,3304.10424805,Exhibition,Black
1032.91338067,3302.5871582,Exhibition,Black
1047.00010049,3301.15600586,Exhibition,Black
1061.0868203,3299.00073242,Exhibition,Black
1075.17354012,3297.79907227,Exhibition,Black
0,3691.30102539,Falcon,Black
12.1142002046,3691.13989258,Falcon,Black
24.2284004092,3689.64819336,Falcon,Black
36.3426006139,3688.19824219,Falcon,Black
48.4568008185,3683.77416992,Falcon,Black
60.5710010231,3683.31274414,Falcon,Black
72.6852012277,3683.57958984,Falcon,Black
85.5074970214,3680.24780273,Falcon,Black
98.3297928151,3679.92993164,Falcon,Black
111.152088609,3675.20776367,Falcon,Black
123.974384402,3673.58520508,Falcon,Black
136.796680196,3669.35253906,Falcon,Black
151.535833978,3668.40625,Falcon,Black
166.27498776,3664.38793945,Falcon,Black
181.014141541,3661.1875,Falcon,Black
195.753295323,3657.88110352,Falcon,Black
210.492449105,3657.06420898,Falcon,Black
226.684291092,3651.02124023,Falcon,Black
242.87613308,3648.56713867,Falcon,Black
259.067975067,3643.48852539,Falcon,Black
275.259817055,3637.54321289,Falcon,Black
289.314164694,3631.00024414,Falcon,Black
303.368512333,3624.03930664,Falcon,Black
317.422859973,3616.56152344,Falcon,Black
331.477207612,3609.55566406,Falcon,Black
345.531555251,3602.69921875,Falcon,Black
359.585902891,3599.44238281,Falcon,Black
373.64025053,3599.05273438,Falcon,Black
0,3500.52783203,Gauthier,Double Black
15.6034481015,3490.17504883,Gauthier,Double Black
31.2068962029,3481.0390625,Gauthier,Double Black
46.8103443044,3474.03027344,Gauthier,Double Black
62.4137924058,3466.87963867,Gauthier,Double Black
78.0172405073,3449.92285156,Gauthier,Double Black
93.6206886088,3441.35791016,Gauthier,Double Black
109.783522181,3433.77929688,Gauthier,Double Black
125.946355753,3426.38574219,Gauthier,Double Black
142.109189324,3419.30004883,Gauthier,Double Black
158.272022896,3404.76049805,Gauthier,Double Black
174.635091911,3400.01074219,Gauthier,Double Black
190.998160926,3394.87402344,Gauthier,Double Black
207.361229941,3388.53662109,Gauthier,Double Black
223.724298956,3383.05932617,Gauthier,Double Black
236.110320485,3383.93676758,Gauthier,Double Black
248.496342014,3384.81860352,Gauthier,Double Black
0,3663.46557617,Gentry,Blue
16.0979528972,3660.51245117,Gentry,Blue
32.1959057944,3660.4765625,Gentry,Blue
48.2938586916,3661.47583008,Gentry,Blue
64.3918115888,3660.69384766,Gentry,Blue
80.489764486,3662.81445312,Gentry,Blue
96.5877173832,3664.30493164,Gentry,Blue
112.68567028,3665.39892578,Gentry,Blue
128.783623178,3663.40087891,Gentry,Blue
144.881576075,3661.2878418,Gentry,Blue
161.024259931,3658.07470703,Gentry,Blue
177.166943787,3651.34765625,Gentry,Blue
193.309627643,3646.06005859,Gentry,Blue
209.452311499,3642.47729492,Gentry,Blue
225.594995355,3639.75561523,Gentry,Blue
241.737679211,3635.42382812,Gentry,Blue
257.880363067,3631.13769531,Gentry,Blue
274.023046924,3626.38989258,Gentry,Blue
291.033819126,3621.31030273,Gentry,Blue
308.044591328,3615.75317383,Gentry,Blue
325.05536353,3605.81323242,Gentry,Blue
342.066135732,3599.35522461,Gentry,Blue
359.076907934,3595.67504883,Gentry,Blue
376.087680137,3588.1315918,Gentry,Blue
393.098452339,3582.13598633,Gentry,Blue
410.109224541,3576.01196289,Gentry,Blue
427.119996743,3571.71948242,Gentry,Blue
444.439862517,3567.83276367,Gentry,Blue
461.759728291,3563.70263672,Gentry,Blue
479.079594066,3560.29492188,Gentry,Blue
496.39945984,3557.03125,Gentry,Blue
513.719325614,3553.8762207,Gentry,Blue
527.934020549,3551.73583984,Gentry,Blue
542.148715484,3549.3293457,Gentry,Blue
556.36341042,3545.9777832,Gentry,Blue
570.578105355,3541.08740234,Gentry,Blue
584.79280029,3536.67480469,Gentry,Blue
599.007495225,3535.31591797,Gentry,Blue
613.222190161,3533.20581055,Gentry,Blue
627.696712419,3532.37646484,Gentry,Blue
642.171234678,3531.63427734,Gentry,Blue
656.645756936,3530.88378906,Gentry,Blue
671.120279194,3530.14868164,Gentry,Blue
685.594801453,3528.42529297,Gentry,Blue
700.069323711,3527.26171875,Gentry,Blue
714.54384597,3525.8449707,Gentry,Blue
728.205328038,3524.05908203,Gentry,Blue
741.866810106,3522.44458008,Gentry,Blue
755.528292174,3521.52661133,Gentry,Blue
769.189774242,3520.16796875,Gentry,Blue
782.85125631,3518.09057617,Gentry,Blue
796.512738378,3515.44116211,Gentry,Blue
810.174220446,3513.5456543,Gentry,Blue
823.835702514,3513.10009766,Gentry,Blue
839.714625438,3513.15698242,Gentry,Blue
855.593548362,3512.8347168,Gentry,Blue
871.472471286,3511.5324707,Gentry,Blue
887.35139421,3510.44116211,Gentry,Blue
903.230317134,3510.06225586,Gentry,Blue
919.109240058,3509.71533203,Gentry,Blue
934.988162982,3509.08300781,Gentry,Blue
950.867085906,3509.09472656,Gentry,Blue
966.74600883,3507.82666016,Gentry,Blue
0,3667.65209961,Grizzly Road,Blue
15.2173450847,3667.61621094,Grizzly Road,Blue
30.4346901693,3661.70825195,Grizzly Road,Blue
45.652035254,3659.01586914,Grizzly Road,Blue
60.8693803387,3658.8203125,Grizzly Road,Blue
76.0867254233,3655.95385742,Grizzly Road,Blue
93.6032050539,3652.85058594,Grizzly Road,Blue
111.119684685,3648.66650391,Grizzly Road,Blue
128.636164315,3648.00317383,Grizzly Road,Blue
146.152643946,3645.65600586,Grizzly Road,Blue
163.038069523,3642.87719727,Grizzly Road,Blue
179.923495101,3640.046875,Grizzly Road,Blue
196.808920678,3637.63574219,Grizzly Road,Blue
213.694346256,3631.97167969,Grizzly Road,Blue
232.158336996,3626.92749023,Grizzly Road,Blue
250.622327736,3621.98120117,Grizzly Road,Blue
269.086318477,3618.9831543,Grizzly Road,Blue
284.909796546,3616.52856445,Grizzly Road,Blue
300.733274616,3610.26708984,Grizzly Road,Blue
316.556752686,3607.16308594,Grizzly Road,Blue
332.380230755,3604.28271484,Grizzly Road,Blue
345.607557779,3600.31689453,Grizzly Road,Blue
358.834884803,3597.09375,Grizzly Road,Blue
372.062211827,3592.74462891,Grizzly Road,Blue
391.46059671,3585.19702148,Grizzly Road,Blue
410.858981593,3581.24658203,Grizzly Road,Blue
423.075054931,3575.0402832,Grizzly Road,Blue
435.291128269,3571.58032227,Grizzly Road,Blue
447.507201608,3566.7409668,Grizzly Road,Blue
464.857644509,3563.08154297,Grizzly Road,Blue
484.256029391,3557.45361328,Grizzly Road,Blue
503.654414274,3555.60522461,Grizzly Road,Blue
519.340094555,3556.59838867,Grizzly Road,Blue
535.025774837,3559.02148438,Grizzly Road,Blue
550.711455118,3556.87084961,Grizzly Road,Blue
566.397135399,3558.34765625,Grizzly Road,Blue
580.688482979,3559.95288086,Grizzly Road,Blue
594.979830558,3561.5612793,Grizzly Road,Blue
609.271178138,3563.10083008,Grizzly Road,Blue
623.562525717,3564.63037109,Grizzly Road,Blue
637.853873297,3565.93579102,Grizzly Road,Blue
654.09363182,3566.93286133,Grizzly Road,Blue
670.333390344,3564.75512695,Grizzly Road,Blue
686.573148868,3564.24975586,Grizzly Road,Blue
705.594830223,3560.14599609,Grizzly Road,Blue
724.616511579,3555.74707031,Grizzly Road,Blue
742.13299121,3555.89819336,Grizzly Road,Blue
759.64947084,3556.41699219,Grizzly Road,Blue
0,3628.64306641,Half Moon Glades,Black
14.98360408,3623.91210938,Half Moon Glades,Black
29.96720816,3621.203125,Half Moon Glades,Black
44.9508122401,3618.6328125,Half Moon Glades,Black
59.9344163201,3619.25048828,Half Moon Glades,Black
74.9180204001,3617.68383789,Half Moon Glades,Black
89.9016244801,3615.71386719,Half Moon Glades,Black
104.834717832,3613.28198242,Half Moon Glades,Black
119.767811184,3610.12231445,Half Moon Glades,Black
134.700904536,3604.4519043,Half Moon Glades,Black
149.633997888,3597.7824707,Half Moon Glades,Black
164.56709124,3592.91333008,Half Moon Glades,Black
179.500184592,3583.56738281,Half Moon Glades,Black
194.961414395,3578.51635742,Half Moon Glades,Black
210.422644198,3572.3046875,Half Moon Glades,Black
225.883874001,3566.16186523,Half Moon Glades,Black
241.345103804,3562.34912109,Half Moon Glades,Black
256.806333607,3557.56005859,Half Moon Glades,Black
275.57182242,3552.47070312,Half Moon Glades,Black
294.337311232,3547.92529297,Half Moon Glades,Black
313.102800045,3543.84399414,Half Moon Glades,Black
331.868288857,3536.45141602,Half Moon Glades,Black
353.79922713,3531.02929688,Half Moon Glades,Black
375.730165403,3525.55932617,Half Moon Glades,Black
397.661103675,3512.54052734,Half Moon Glades,Black
410.584212908,3512.22290039,Half Moon Glades,Black
423.507322141,3511.171875,Half Moon Glades,Black
436.430431375,3510.77001953,Half Moon Glades,Black
449.353540608,3509.90405273,Half Moon Glades,Black
462.276649841,3509.61962891,Half Moon Glades,Black
475.199759074,3508.74194336,Half Moon Glades,Black
488.122868307,3508.39868164,Half Moon Glades,Black
504.110181041,3507.29052734,Half Moon Glades,Black
520.097493775,3505.89477539,Half Moon Glades,Black
536.08480651,3504.68310547,Half Moon Glades,Black
0,3485.04150391,High Noon,Blue
12.5419499848,3482.65698242,High Noon,Blue
25.0838999696,3481.87963867,High Noon,Blue
37.6258499544,3481.10693359,High Noon,Blue
50.1677999392,3478.46020508,High Noon,Blue
73.0580126768,3475.65600586,High Noon,Blue
95.9482254143,3470.75195312,High Noon,Blue
118.838438152,3466.77783203,High Noon,Blue
141.728650891,3460.8112793,High Noon,Blue
157.111553927,3458.28759766,High Noon,Blue
172.494456964,3455.66064453,High Noon,Blue
187.877360001,3452.94165039,High Noon,Blue
203.260263037,3449.44482422,High Noon,Blue
218.643166074,3446.85327148,High Noon,Blue
233.932626162,3444.27416992,High Noon,Blue
249.22208625,3439.41088867,High Noon,Blue
264.511546338,3436.88745117,High Noon,Blue
279.801006427,3434.29907227,High Noon,Blue
295.090466515,3431.76855469,High Noon,Blue
310.35060834,3429.18505859,High Noon,Blue
325.610750166,3426.58056641,High Noon,Blue
340.870891991,3423.42724609,High Noon,Blue
356.131033816,3417.30688477,High Noon,Blue
371.391175642,3413.65942383,High Noon,Blue
388.320782971,3409.53417969,High Noon,Blue
405.250390301,3405.75537109,High Noon,Blue
422.179997631,3402.14672852,High Noon,Blue
437.329690657,3394.26464844,High Noon,Blue
452.479383683,3389.92651367,High Noon,Blue
467.629076709,3386.61743164,High Noon,Blue
482.778769735,3383.26318359,High Noon,Blue
500.85959829,3378.92285156,High Noon,Blue
518.940426844,3375.15649414,High Noon,Blue
537.021255398,3370.08129883,High Noon,Blue
555.046959346,3366.38623047,High Noon,Blue
573.072663295,3362.52978516,High Noon,Blue
591.098367243,3358.56884766,High Noon,Blue
614.400612651,3352.55688477,High Noon,Blue
637.702858058,3348.24487305,High Noon,Blue
656.164950837,3344.83666992,High Noon,Blue
674.627043615,3341.43164062,High Noon,Blue
693.089136393,3337.81347656,High Noon,Blue
711.073386004,3334.25073242,High Noon,Blue
729.057635614,3330.7175293,High Noon,Blue
747.041885225,3323.98608398,High Noon,Blue
763.382601678,3320.07495117,High Noon,Blue
779.723318131,3318.0078125,High Noon,Blue
796.064034584,3315.55859375,High Noon,Blue
812.404751038,3313.40063477,High Noon,Blue
833.246912942,3311.71166992,High Noon,Blue
0,3786.67822266,Humbug,Blue
13.6734926251,3785.11010742,Humbug,Blue
27.3469852502,3783.80786133,Humbug,Blue
41.0204778753,3782.12670898,Humbug,Blue
54.6939705004,3782.12817383,Humbug,Blue
68.3674631254,3781.81665039,Humbug,Blue
82.0409557505,3781.88671875,Humbug,Blue
94.7608659655,3781.75170898,Humbug,Blue
107.48077618,3781.89916992,Humbug,Blue
120.200686395,3781.93481445,Humbug,Blue
132.92059661,3782.02807617,Humbug,Blue
146.012903238,3782.171875,Humbug,Blue
159.105209865,3780.37304688,Humbug,Blue
172.197516493,3779.30639648,Humbug,Blue
185.600005375,3778.91967773,Humbug,Blue
199.002494257,3778.84106445,Humbug,Blue
212.404983139,3777.38549805,Humbug,Blue
228.036526715,3774.3203125,Humbug,Blue
243.668070292,3771.98193359,Humbug,Blue
259.299613869,3771.11352539,Humbug,Blue
274.931157446,3768.67407227,Humbug,Blue
290.187356209,3767.56225586,Humbug,Blue
305.443554972,3764.66918945,Humbug,Blue
320.699753736,3763.19506836,Humbug,Blue
335.955952499,3760.01806641,Humbug,Blue
351.212151262,3756.72607422,Humbug,Blue
366.468350026,3754.4753418,Humbug,Blue
380.096825256,3750.06567383,Humbug,Blue
393.725300486,3745.19360352,Humbug,Blue
407.353775717,3744.24584961,Humbug,Blue
420.982250947,3740.24682617,Humbug,Blue
434.610726177,3735.80371094,Humbug,Blue
448.239201408,3731.15380859,Humbug,Blue
461.867676638,3729.86767578,Humbug,Blue
475.496151868,3724.75317383,Humbug,Blue
493.659374246,3712.61547852,Humbug,Blue
511.822596624,3710.17700195,Humbug,Blue
529.985819002,3706.60253906,Humbug,Blue
547.490733503,3701.75317383,Humbug,Blue
564.995648005,3697.26904297,Humbug,Blue
582.500562506,3696.49072266,Humbug,Blue
599.113543999,3695.7722168,Humbug,Blue
615.726525491,3694.64868164,Humbug,Blue
632.339506984,3694.26000977,Humbug,Blue
648.952488476,3693.44677734,Humbug,Blue
665.565469969,3692.51049805,Humbug,Blue
679.817042643,3692.02539062,Humbug,Blue
694.068615317,3691.27148438,Humbug,Blue
708.320187992,3690.38989258,Humbug,Blue
726.708251037,3689.29370117,Humbug,Blue
745.096314082,3687.65185547,Humbug,Blue
0,3618.9831543,International,Double Black
13.8651622046,3618.97314453,International,Double Black
27.7303244092,3619.27392578,International,Double Black
41.5954866138,3619.26806641,International,Double Black
55.4606488185,3618.94384766,International,Double Black
69.3258110231,3618.37475586,International,Double Black
83.1909732277,3616.60375977,International,Double Black
97.0561354323,3614.21728516,International,Double Black
110.921297637,3607.66381836,International,Double Black
124.786459842,3601.60766602,International,Double Black
138.651622046,3595.97021484,International,Double Black
152.516784251,3590.59057617,International,Double Black
166.381946455,3584.86523438,International,Double Black
180.24710866,3578.01660156,International,Double Black
194.9144192,3571.2434082,International,Double Black
209.581729741,3563.85766602,International,Double Black
224.249040281,3557.46142578,International,Double Black
238.916350822,3551.11132812,International,Double Black
253.583661362,3544.28662109,International,Double Black
268.250971902,3537.31054688,International,Double Black
282.719374017,3529.87719727,International,Double Black
297.187776132,3522.77514648,International,Double Black
311.656178247,3518.46557617,International,Double Black
326.124580362,3503.44287109,International,Double Black
340.592982477,3497.46191406,International,Double Black
355.061384592,3492.04907227,International,Double Black
369.529786707,3487.89404297,International,Double Black
383.998188821,3482.90820312,International,Double Black
398.466590936,3477.37280273,International,Double Black
412.934993051,3472.109375,International,Double Black
428.39569587,3466.59448242,International,Double Black
443.856398689,3461.54541016,International,Double Black
459.317101508,3457.24169922,International,Double Black
